OptionName,Sharpe_Long,Sharpe_Short,PoP_Long,PoP_Short,VaR_Long,VaR_Short,CVaR_Long,CVaR_Short,Payout_Long,Payout_Short,Premium_Efficiency_Long,Premium_Efficiency_Short,Breakeven_Long,Breakeven_Short,Breakeven_Long_Pct,Breakeven_Short_Pct,MarketScenario,UserMarketView
اختيارخ بساما-4996-14031205,-13.344465082793093,-17.910661813126342,0.0,0.0,-3010565.120760104,-3863122.505360275,-3182437.7091488647,-4044599.98703414,-0.408143895236399,-13.204546514326424,1.7346655564807105e-07,240200,7829.067605179857,5394.392714439772,29.192534738941546,-10.983618573601117,Bullish Low Volatility,neutral
اختيارخ خپارس-550-14031009,-676.2004859239825,-526.4860589002211,0.0,0.0,-495910.4128630568,-387810.5162864152,-497765.9948346847,-389802.6434473761,-0.5433739974801032,-12.698780075596906,1.111111111111111e-06,30000,1463.6100520729713,585.4440208291885,53.74055168833731,-38.503779324665075,Bullish Low Volatility,neutral
اختيارخ كاريس-22000-14031212,-4.966698536914131,0.9578956680030323,1.5,67.96,-3488035.714093137,-1098692.4061484733,-3862010.917576849,-1497687.4619362727,-0.173539209438907,0.04130548294913212,8.620689655172414e-08,10000000,35779.509958940085,34075.72377041913,20.619997838856776,14.876188417958836,Bullish Low Volatility,neutral
اختيارخ خاور-1900-14031009,,,0.0,100.0,-400000.0,5000.0,-400000.0,5000.0,-1.0,1.0,2.5e-06,5000,2321.5883584605754,1922.8807925510416,45.82841447616679,20.783969381346836,Bullish Low Volatility,neutral
اختيارخ كاريس-24000-14031212,-6.303289738257755,0.5956359566989261,0.31,61.650000000000006,-4118241.4849387035,-1272157.178904877,-4482738.379005927,-1690125.7565597915,-0.25528948070505797,0.03358176885389201,9.80392156862745e-08,7860000,36418.429779635444,33926.642478923546,22.77392637169351,14.37360509363026,Bullish Low Volatility,neutral
اختيارخ بساما-4996-14040207,0.13800608643730997,-0.38793746009313956,53.28000000000001,42.05,-1291741.8547376592,-1582735.601475582,-1609400.1545893254,-1959450.7569859598,0.020143440663632158,-0.04414681573807057,2.3926421468699457e-07,4083400,7522.339820013202,7477.670343647328,24.13102013223105,23.393900060186933,Bullish Low Volatility,neutral
اختيارخ خاور-1700-14031009,,,0.0,100.0,-600000.0,3000.0,-600000.0,3000.0,-1.0,1.0,1.6666666666666667e-06,3000,2321.5883584605754,1718.9847715036346,45.82841447616679,7.976430370831311,Bullish Low Volatility,neutral
اختيارخ موج-14000-14031219,-8.992243363152285,-15.124608764939524,0.01,0.0,-4093010.5996347186,-6194147.206965012,-4375284.548938351,-6524703.823635312,-0.26936326145914735,-1.6621411473830336,9.090909090909091e-08,3019000,26780.401841015377,18231.02635728963,30.166238169609105,-11.388031703656898,Bullish Low Volatility,neutral
اختيارخ خاور-1800-14031009,,,0.0,100.0,-400000.0,12000.0,-400000.0,12000.0,-1.0,1.0,2.5e-06,12000,2220.6497341796808,1829.0078719698097,39.488048629376934,14.887429143832275,Bullish Low Volatility,neutral
اختيارخ موج-20000-14031219,-26.984209789847,4.644732638711081,0.0,98.29,-10102917.633643785,379290.5573185662,-10373635.156269403,56266.69959385582,-0.8139366566607117,0.4314731175743961,9.090909090909091e-08,3600000,33207.69828285907,25280.699337918515,61.406135330315294,22.876928832110988,Bullish Low Volatility,neutral
اختيارخ فصبا-4000-14031114,-4.715801136611351,-8.202544457322258,5.16,0.2,-302435.6337582493,-422033.238288258,-342072.4601052367,-461090.5025163728,-0.12216099986556726,-0.3220466869494469,8e-07,830000,5459.16894203925,5022.435426676111,11.3661554883568,2.4568630492882715,Bullish Low Volatility,neutral
اختيارخ رويين-11000-14031030,-6.095269688177795,-6.531788043893201,3.7699999999999996,2.56,-564175.6568064931,-591130.2196185861,-627673.236023892,-663887.6840063626,-0.12633344199394073,-0.1838410303719525,4.288164665523156e-07,1721000,13699.306931835143,13071.473408331447,7.987599967169667,3.0385732960069856,Bullish Low Volatility,neutral
اختيارخ رويين-11000-14031226,-0.3951660189949518,-0.6835374676521413,43.47,37.87,-871405.9119021238,-935655.8496076447,-1063020.3856616155,-1169341.7173088894,-0.031382273198043306,-0.06165753236563608,3.6363636363636366e-07,2509000,14817.050080261186,14557.34760249079,16.79843985701708,14.751281747523182,Bullish Low Volatility,neutral
اختيارخ اطلس-50000-14031002,-86.56229484826898,32.42498951717797,0.0,99.91,-946005.9747648749,153569.50411374675,-989739.6972433856,111574.76060980228,-0.12712694475066882,0.05187926757400236,1.5873015873015874e-07,5800000,56491.591011421995,55989.88949267047,2.136306294380752,1.229234302423543,Bullish Low Volatility,neutral
اختيارخ نارنج-9000-14031114,-34.00443249945604,-60.25372839404212,0.0,0.0,-3674290.5417574695,-6192762.899140618,-3785614.3999417974,-6311195.932014134,-0.3594324391709981,-442.4698498046935,1.1111111111111111e-07,13000,18717.150658420287,9372.093271352336,31.857348773654714,-33.976095305724996,Bullish Low Volatility,neutral
اختيارخ فزر-38000-14031212,-9.581873455779242,1.7602504536678698,0.0,78.43,-6829805.224912744,-1050877.775496874,-6976913.108732652,-1538294.8337446537,-0.7015488380892688,0.30361395554162723,1.4285714285714285e-07,3000000,47918.9865521519,43659.52108084951,27.27486468035034,15.961543375430299,Bullish Low Volatility,neutral
اختيارخ موج-12000-14031219,-5.660894292144162,-4.6900911640529115,0.5700000000000001,1.2,-2996149.583183024,-2719924.2796924976,-3283441.651462394,-3056964.6399278827,-0.1561168708076482,-0.1814363808692925,8.403361344537815e-08,8500000,25602.0641600107,21959.92950963261,24.438923690146307,6.736315299079476,Bullish Low Volatility,neutral
اختيارخ بساما-5829-14031205,-8.421161779557831,-2.2565071808251695,0.04,16.78,-2161408.6519129486,-1107469.9328712218,-2322849.84580824,-1273802.7072040245,-0.5137002645943816,-0.39421325566408894,3.4492107171116035e-07,1011242,7447.988057064018,6615.964377011102,22.904093350891387,9.174329653648549,Bullish Low Volatility,neutral
اختيارخ اطلس-60000-14031002,,,0.0,100.0,-500000.0,1000.0,-500000.0,1000.0,-1.0,1.0,2e-06,1000,60705.88376893482,60205.1856532208,9.755711026821224,8.850453178847939,Bullish Low Volatility,neutral
اختيارخ فصبا-3800-14031114,-21.44050323134041,-39.366903542246945,0.0,0.0,-853904.0173942285,-1447323.6971584007,-893739.6751225454,-1489699.4101642694,-0.3516048321189185,-1295.141940594282,5.002501250625313e-07,1000,6030.042037121069,3952.4383140364175,23.011873462282107,-19.370903426429674,Bullish Low Volatility,neutral
اختيارخ بساما-7078-14031205,,,0.0,100.0,-2402000.0,2402.0,-2402000.0,2402.0,-1.0,1.0,4.1631973355537054e-07,2402,8551.001637999309,7493.505891977855,41.105637590747655,23.655212738908492,Bullish Low Volatility,neutral
اختيارخ خپارس-700-14031114,-109.90511475821013,-42.2735481806159,0.0,0.0,-729284.4682420417,-299343.0768061918,-737117.383122608,-307355.01046181703,-0.7072892432585485,-13.489182458701855,1.01010101010101e-06,20000,1757.332478485016,748.6860263368116,84.59374774002268,-21.356509838570215,Bullish Low Volatility,neutral
اختيارخ توان-11000-14031002,-141.53973399575352,-167.75880805287647,0.0,0.0,-634088.9159645381,-739802.6636059111,-654283.9623236919,-758255.5651684933,-0.04131318121073914,-0.05386041262333138,7.247952453431906e-08,12551000,24881.385120963252,23631.144936234447,3.0498451893280265,-2.1282048613193383,Bullish Low Volatility,neutral
اختيارخ رويين-9000-14031030,0.6671175672701053,-50.380059786644665,58.540000000000006,0.0,-238948.3227246045,-2776666.9616958546,-307065.6541192104,-2845832.6114207366,0.009149286107482528,-1.622870139330689,2.5e-07,1539000,13358.160074546719,10829.35761735753,5.2984398119716,-14.635364832433162,Bullish Low Volatility,neutral
اختيارخ تيام-12000-14031226,-2.9877052639313773,-1.6955938136165296,7.35,20.3,-1480958.819691078,-1206338.8788272894,-1670851.6354430076,-1426577.9370947662,-0.26991589357525364,-0.2654791178028937,3.8461538461538463e-07,1500000,15733.013176131877,14547.649169710983,21.93298594227604,12.746254124707313,Bullish Low Volatility,neutral
اختيارخ توان-22000-14031219,-4.791367185885359,4.216789766684942,1.3299999999999998,97.53,-3178077.3705504765,270879.71347432066,-3528443.922744196,-87393.79005896214,-0.3253283589432432,0.3009175122940988,1.754693805930865e-07,5500000,29671.6140237714,29458.442025116914,22.889269098245602,22.00638651943223,Bullish Low Volatility,neutral
اختيارخ خپارس-700-14031009,-135.8353887844081,-53.41032429647323,0.0,0.0,-105970.80418046741,-45832.97277142434,-107863.12348246583,-47753.687918904325,-0.27519450533971324,-0.17536026161127596,2.777777777777778e-06,222000,1069.9494173774824,930.6541158698479,12.38964468250865,-2.2422147195537923,Bullish Low Volatility,neutral
اختيارخ توان-18000-14031002,-18.49488686754107,-54.32989896918078,3.04,0.0,-136788.25963371253,-279233.450546206,-155087.47979957395,-298986.62844943616,-0.011635207738423175,-0.036056271422285194,1.5873015873015874e-07,6010000,24382.693811324236,24091.70693044835,0.9844432028338623,-0.22072093415469451,Bullish Low Volatility,neutral
اختيارخ اطلس-65000-14031107,,,0.0,100.0,-1500000.0,500000.0,-1500000.0,500000.0,-1.0,1.0,6.666666666666667e-07,500000,68739.5850805187,67705.90710938307,24.28057327882607,22.4116924776407,Bullish Low Volatility,neutral
اختيارخ فصبا-2400-14031114,-22.68168207404148,-79.97409725067088,0.0,0.0,-898006.2498673653,-2802176.5223742095,-936590.7578083606,-2841302.085970354,-0.2167633934803236,-52.9493374570753,2.9036004645760745e-07,50000,6076.83491376712,2547.6121729516503,23.96644050932517,-48.02912743876683,Bullish Low Volatility,neutral
اختيارخ فصبا-3000-14031114,-24.176558138930947,-56.18697917850688,0.0,0.0,-943846.1597592968,-2000138.0839609548,-981691.8303218763,-2040446.4721256709,-0.2739493475093639,-7.387337137571827,3.4626038781163433e-07,250000,6122.5879487099255,3379.4855355481077,24.89979495532284,-31.059046602445783,Bullish Low Volatility,neutral
اختيارخ توان-22000-14031002,-264.4431108387531,-101.58540086897332,0.0,0.0,-1123274.3598571117,-471951.91381308105,-1141029.3709011972,-490285.18917321,-0.32257421098182104,-0.22383296389657814,3.041362530413625e-07,1820000,25374.056012377252,23901.06035332277,5.090312745401748,-1.0103112308023632,Bullish Low Volatility,neutral
اختيارخ رويين-9000-14031226,-2.922839278125991,-7.180170778507441,8.01,0.02,-1439641.7490682772,-2458926.801564694,-1625526.227501472,-2674407.6100508724,-0.1252391531047591,-0.5550331988307733,1.8751171948246764e-07,3000000,15445.29300366426,12931.243706409761,21.750693706954593,1.9331838752148833,Bullish Low Volatility,neutral
اختيارخ اطلس-48000-14031107,-4.243870914638343,-1.6601693568788902,8.57,29.81,-2643242.452109532,-1964850.9776888571,-3021902.663770152,-2357923.364770814,-0.11708002772207113,-0.054111779553491036,9.615384615384616e-08,8711000,60366.793514320176,58620.911421072116,9.1426387892247,5.986099116022636,Bullish Low Volatility,neutral
اختيارخ فصبا-4600-14031114,-7.507173389622399,-12.928910113093156,0.44,0.0,-400761.078845625,-586069.8120669477,-440843.9011971949,-624625.6157016967,-0.3340052794747645,-6.5075768495572,1.3440860215053763e-06,66000,5556.914062144335,4851.901387343837,13.360139986624532,-1.022003522157544,Bullish Low Volatility,neutral
اختيارخ توان-24000-14031219,-8.113451465526206,2.9643944877738813,0.02,91.39,-4485301.306029658,-235899.69013140476,-4748799.086835576,-593522.9240348223,-0.6273732162127545,0.3830682387628388,2e-07,3020000,31065.266135577836,28944.25830976942,28.661280329583082,19.876820500183957,Bullish Low Volatility,neutral
اختيارخ خاور-2000-14031009,,,0.0,100.0,-300000.0,7000.0,-300000.0,7000.0,-1.0,1.0,3.3333333333333333e-06,7000,2321.5883584605754,2025.838189317554,45.82841447616679,27.251142545072483,Bullish Low Volatility,neutral
اختيارخ خپارس-750-14031114,-117.31005968549665,-35.97359512212265,0.0,0.0,-778761.5802793407,-260264.89916790905,-786397.9395105169,-268068.0081453284,-0.7572970941323551,-23.027587680896833,1.01010101010101e-06,10000,1809.3245636472946,790.2796944666344,90.0551012234553,-16.98742705182412,Bullish Low Volatility,neutral
اختيارخ اطلس-50000-14031107,-4.6074960180134585,2.8191342925550287,6.79,82.57,-2763613.564280576,-635823.3961066914,-3131977.1533062616,-1036800.0142390401,-0.15582691374053667,0.10306609584932022,1.1764705882352942e-07,8000000,60470.16131143374,59953.32232586593,9.32952686934323,8.395086468750556,Bullish Low Volatility,neutral
اختيارخ فصبا-4200-14031114,-12.422093577149624,-27.384811511297464,0.0,0.0,-556255.2253908556,-1046434.8162362278,-593545.8541213677,-1084143.236136905,-0.31095202629669255,-894.7623658142995,7.692307692307693e-07,1000,5719.129367850644,4368.374995334646,16.66930574970713,-10.885863008269158,Bullish Low Volatility,neutral
اختيارخ توان-20000-14031002,-387.4894592452174,-117.72572725888276,0.0,0.0,-1632854.826260075,-538824.0567751733,-1650813.684331695,-559122.853225441,-0.27055607531667014,-0.12693349601170265,1.725625539257981e-07,3751000,25882.781352391303,23831.825543735056,7.19727211593002,-1.2970571806375841,Bullish Low Volatility,neutral
اختيارخ بساما-4164-14040207,0.6951013156496192,-12.51716044466539,65.93,0.0,-984037.0576810808,-7647184.818719412,-1287828.4770847529,-8021357.736597984,0.06254411947919065,-2602.2330927240173,1.699264218593349e-07,2402,7386.097917097286,4651.209226596643,21.882803912496463,-23.247372498405227,Bullish Low Volatility,neutral
اختيارخ موج-15000-14031016,-63.848777707312664,3.325972556690391,0.0,78.08,-2353618.415370852,-137211.76989351408,-2415518.8893957795,-204393.97947544808,-0.2638921902480992,0.018849970340685307,1.25e-07,6002000,23354.317885333032,21325.538444685404,13.513744946695017,3.6528552769777622,Bullish Low Volatility,neutral
اختيارخ بساما-4580-14031205,-8.413327837263603,-23.30820799056854,0.05,0.0,-2150625.2416942194,-4799114.342616951,-2314276.288254304,-4990560.61281682,-0.25090897271156243,-14.293941807138932,1.699264218593349e-07,288240,7441.636731262088,4975.205211512349,22.79928599442389,-17.900904100456295,Bullish Low Volatility,neutral
اختيارخ خپارس-650-14031114,-101.97923576067197,-48.56851069481878,0.0,0.0,-679097.6081763345,-339853.02351433976,-686144.0676255892,-347916.5451407214,-0.656480373737971,-10.336147666646962,1.01010101010101e-06,30000,1705.3403933227373,707.0923582069887,79.13239425659006,-25.725592625316306,Bullish Low Volatility,neutral
اختيارخ فصبا-3400-14031114,-22.327035208292653,-46.337955375320256,0.0,0.0,-898635.5138197523,-1710040.5972228872,-938480.8913519897,-1750435.866917853,-0.3049085423007457,-10.635640565869707,4.091653027823241e-07,146000,6076.83491376712,3687.278679708797,23.96644050932517,-24.780116693006992,Bullish Low Volatility,neutral
اختيارخ آساس-50000-14031030,-424.8518307943067,35.24351279710857,0.0,99.9,-1200000.0,100000.0,-1200000.0,99695.48306078099,-0.9997462358839843,0.9969548306078099,8.333333333333333e-07,100000,52610.59967821477,51480.29382575313,12.2287633393378,9.817598501969215,Bullish Low Volatility,neutral
اختيارخ بساما-6246-14031205,-28.34774083315472,-2.870719164301345,0.0,16.27,-4804000.0,-1089136.4812294198,-4804000.0,-1282425.5782987545,-0.9074221932647607,-184.1556134704786,2.0815986677768527e-07,2402,8728.838760453367,6612.788714110136,44.040243571837735,9.12192597541479,Bullish Low Volatility,neutral
اختيارخ خاور-1600-14031009,-231.0715868582168,34.771897920793585,0.0,100.0,-250000.0,25522.420640871387,-250000.0,22437.004589107477,-0.9700765400814472,0.8299803413718589,4e-06,44000,1867.3645491965497,1659.4309831779067,17.29676816561241,4.235614521225295,Bullish Low Volatility,neutral
اختيارخ خاور-1300-14031219,-9.424767691453773,2.935722778513437,0.0,91.63,-330147.03706996475,-15471.593361768471,-351642.76389936777,-40582.08791984679,-0.3738039350868371,0.15944221162071287,1.5455950540958269e-06,482000,2085.657695378278,1908.9070432275762,31.00864920717825,19.906221308264826,Bullish Low Volatility,neutral
اختيارخ خپارس-750-14031009,-740.5413623562417,-275.8840068214296,0.0,0.0,-546042.7507808789,-207723.904779531,-547851.7117099599,-209739.33683588434,-0.7187810657282934,-20.09142007037799,1.3333333333333334e-06,10000,1514.0793642134186,767.1335445347987,59.04195002241792,-19.418745321974928,Bullish Low Volatility,neutral
اختيارخ توان-28000-14031219,-121.58153221397897,32.0879578374974,0.0,99.85000000000001,-2222000.0,591000.0,-2222000.0,588345.5220412195,-0.9988053654550942,0.9955084975316744,4.5004500450045006e-07,591000,32374.29217756667,30627.138761458828,34.08280048691932,26.846712617348633,Bullish Low Volatility,neutral
اختيارخ آساس-40000-14031030,-9.522190014563396,-17.5325955402688,0.31,0.0,-2714062.928379851,-4194986.403782891,-2975257.449463852,-4466999.670782311,-0.1737719546938166,-0.6357662840971819,1.0102030508132135e-07,5000000,51273.75611998513,46239.78487343095,9.37701292714095,-1.3614384712851368,Bullish Low Volatility,neutral
اختيارخ فصبا-2800-14031114,-21.37295055526882,-69.49080810766968,0.0,0.0,-854504.9226895086,-2450724.2116022944,-890930.0564975527,-2493185.8224388435,-0.2341775830182956,-2295.7014285281316,3.334444814938313e-07,1000,6030.042037121069,2912.596610790846,23.011873462282107,-40.58350447183096,Bullish Low Volatility,neutral
اختيارخ آساس-38000-14031030,-15.569357983005293,-55.38205194587427,0.0,0.0,-3838597.96108342,-11088150.175939362,-4096452.2579129864,-11365390.819408847,-0.2170659522072241,-100.77359687258294,7.692899453804138e-08,100000,52404.06197244678,39149.684526171535,11.788177764509534,-16.4860179056881,Bullish Low Volatility,neutral
اختيارخ خاور-1100-14031009,-241.6418863627516,-401.20035618228917,0.0,0.0,-304532.5972668655,-498615.5712289237,-307715.3114842576,-501824.65673716064,-0.36631343510434416,-24.347462595826237,1.25e-06,20000,1917.833861336997,1130.5125919460193,20.466951089007356,-28.987902515953568,Bullish Low Volatility,neutral
اختيارخ هم وزن-17000-14031205,-5.60089476997813,-1.036414707265108,1.03,33.06,-2146618.355171384,-1113121.9698307486,-2359423.4372070944,-1352055.9893725798,-0.2820294176242185,-0.07695587356367223,2.2222222222222222e-07,3000000,22758.917456918192,21171.086006435526,19.05067456671126,10.744813550429066,Bullish Low Volatility,neutral
اختيارخ خاور-1000-14031009,-240.74979605981153,-75.77400510767312,0.0,0.0,-304540.11315581197,-103743.24556121162,-307438.7739671936,-106903.82723028422,-0.3254292214614834,-0.1788615547275047,1.111111111111111e-06,515000,1917.833861336997,1529.2201578555528,20.466951089007356,-3.9434574211336226,Bullish Low Volatility,neutral
اختيارخ خاور-1200-14031009,-201.6730489762367,-264.32267789866927,0.0,0.0,-254341.02505060603,-330412.372972209,-257680.1718845456,-333494.46566483786,-0.3740338812057668,-3.6236133774574038,1.5384615384615385e-06,88000,1867.3645491965497,1300.089480737922,17.29676816561241,-18.33608789334661,Bullish Low Volatility,neutral
اختيارخ اطلس-55000-14031107,-8.003734504563425,1.0419629066173735,0.63,64.4,-3751708.7482886766,-1182037.1813896548,-4098575.3284759484,-1574090.2023492956,-0.5118064691921833,0.12125164454592978,2.2222222222222222e-07,2500000,61503.83928256936,59436.48334029812,11.198407670528576,7.460646068157861,Bullish Low Volatility,neutral
اختيارخ توان-24000-14031002,-494.0192569890211,-56.11171915850495,0.0,0.0,-2057573.1991749285,-290942.59805824945,-2076642.4207897387,-309342.87838790857,-0.8975877066289787,-226.56011587040916,4.5004500450045006e-07,1000,26311.234449405107,24082.67630311082,8.971772414185564,-0.25812257978538033,Bullish Low Volatility,neutral
اختيارخ توان-26000-14031219,-19.94653875317387,-1.2654820026690434,0.0,56.93,-4444000.0,-1230645.534201434,-4444000.0,-1622506.0190126603,-0.9399977585020874,-265.6499612167236,2.2502250225022503e-07,1000,32612.102145914887,27852.689130729632,35.06772477082165,15.355929305154813,Bullish Low Volatility,neutral
اختيارخ خپارس-450-14031009,-328.5946275173489,-413.4855558360373,0.0,0.0,-245880.52710956967,-307872.33407278254,-247705.72301303362,-309783.99237815273,-0.3186869195772044,-1.4332610015099843,1.3333333333333334e-06,210000,1211.263491370735,666.1949202539042,27.233560017934355,-30.021541990136114,Bullish Low Volatility,neutral
اختيارخ موج-20000-14031016,-58.90203580125606,10.041960164541207,0.0,98.57000000000001,-2202189.1255700295,86900.53813137441,-2270203.5708415816,22855.854962013582,-0.6871128359727172,0.2729073977865181,3.51000351000351e-07,1226000,23200.991711390194,21552.98919278604,12.768502534218884,4.758380445154287,Bullish Low Volatility,neutral
اختيارخ رويين-8500-14031030,4.67755441907197,-22.949686053348305,92.39,0.0,-35244.970289207464,-1396552.1601513976,-108926.71212537211,-1464976.6386986088,0.054276226051897636,-0.32951994596571077,2.3261223540358224e-07,3409000,13151.622368778728,12237.10217905976,3.6703639348788286,-3.538529252248457,Bullish Low Volatility,neutral
اختيارخ توان-30000-14031219,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,33326.60326703318,32137.553425292095,38.02693421840206,33.102312798890445,Bullish Low Volatility,neutral
اختيارخ توان-20000-14031219,-3.1661273001133705,0.5605427156195623,7.340000000000001,61.7,-2584028.521746472,-1161063.587529069,-2913353.6600013073,-1527346.6544419895,-0.17376868905727694,0.03847855963066158,1.4084507042253522e-07,6101000,29029.95559566067,27959.810738093696,20.231748170058683,15.799588892498218,Bullish Low Volatility,neutral
اختيارخ توان-26000-14031002,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,27203.25974974532,26089.482378116933,12.666223854815994,8.053354227032239,Bullish Low Volatility,neutral
اختيارخ توان-15000-14031002,-42.56118660262449,-228.8947986547754,0.0,0.0,-235703.41690994735,-991015.9024060152,-255529.90739534717,-1010695.5994667576,-0.018255631837003808,-0.11173678510409654,1.0639429726566656e-07,8300000,24482.030712037038,23379.29077382118,1.3958613047713397,-3.1712952005749417,Bullish Low Volatility,neutral
اختيارخ بساما-6246-14040207,-1.4205118876855118,0.8979897841763312,20.39,71.37,-1945620.0,-948674.2755515293,-1945620.0,-1342907.9029303251,-0.3435451963138981,0.25319046209867624,5.139749796979883e-07,1710224,7879.695630940196,7770.255413843804,30.027980708584078,28.222036532075954,Bullish Low Volatility,neutral
اختيارخ اطلس-60000-14031107,-371.4839904984004,0.13198262632568883,0.0,99.92999999999999,-2000000.0,1000.0,-2000000.0,712.2951743405844,-0.9998561475871702,0.7122951743405843,5e-07,1000,64088.034210408405,62021.7119461083,15.870609673491964,12.134716951922432,Bullish Low Volatility,neutral
اختيارخ فصبا-3200-14031114,-9.012265180563672,-57.84119050156506,0.08,0.0,-444080.27077010804,-2047188.3606956014,-483454.6877545764,-2089179.238969627,-0.13365441380923135,-1896.2968337577836,4.5662100456621004e-07,1000,5604.7467804936305,3328.5332920890746,14.33591963471299,-32.09846405367045,Bullish Low Volatility,neutral
اختيارخ آساس-34000-14031030,-44.852358224553285,-78.0920406852711,0.0,0.0,-9033308.014977952,-15080871.299015919,-9297423.082521316,-15350979.253859047,-0.3626211009869403,-140.63833893868212,4.5000450004500045e-08,100000,57770.959670089665,35039.48142631101,23.236826805942368,-25.253890041573857,Bullish Low Volatility,neutral
اختيارخ كرمان-1100-14031016,,,0.0,100.0,-400000.0,25000.0,-400000.0,25000.0,-1.0,1.0,2.5e-06,25000,1523.1076881738934,1142.33076613042,46.73484471810148,10.051133538576096,Bullish Low Volatility,neutral
اختيارخ رويين-11000-14031121,-4.482143824121055,-3.994320630080136,4.859999999999999,6.34,-918936.8138651351,-884107.2201614929,-1035106.5013139608,-1007042.0451369905,-0.17139689876415765,-0.2265653686581351,3.6496350364963505e-07,1851000,14372.619678998331,13442.688172838978,13.295125957735543,5.964749904138245,Bullish Low Volatility,neutral
اختيارخ فصبا-2600-14031114,-21.88741968999772,-75.04718627678433,0.0,0.0,-876525.0860285253,-2650997.0997304586,-916683.7005317095,-2693880.441607084,-0.22475002505388283,-2496.8554192763895,3.1036623215394166e-07,1000,6053.958396295718,2704.6282701417317,23.49976328632635,-44.826024680911225,Bullish Low Volatility,neutral
اختيارخ فصبا-4400-14031114,-12.083345275389453,-20.868361874485114,0.0,0.0,-555477.4270229185,-852942.9648140273,-592497.7535281236,-894003.4271599819,-0.3655675365124472,-696.875709836308,9.09090909090909e-07,1000,5719.129367850644,4576.343335983761,16.66930574970713,-6.64334279918889,Bullish Low Volatility,neutral
اختيارخ توان-16000-14031002,6.7290741001344,-412.2144124560858,78.19,0.0,-34996.02586309883,-1720414.028297813,-54805.498498186884,-1739304.3932408646,0.0034100275031052735,-0.25220073295250534,1.2196609342602757e-07,6570000,24281.350104536425,22646.80655644395,0.5647136240895634,-6.204984235063371,Bullish Low Volatility,neutral
اختيارخ توان-19000-14031002,-42.741185122945105,-152.72844346374032,0.0,0.0,-236426.74595971475,-682438.0913668429,-253519.11384751424,-700766.5584739721,-0.03192382613576191,-0.1339720908604958,1.8518518518518518e-07,4610000,24483.03411507454,23690.345715447125,1.4000170431747394,-1.883016295518225,Bullish Low Volatility,neutral
اختيارخ بساما-5829-14040207,0.18856062703830662,-0.26725890286629655,53.769999999999996,45.28,-1222190.0231107953,-1533417.292754329,-1535218.3520471125,-1960208.344864018,0.04715634229096665,-0.058922143889741554,4.625774817281895e-07,2137780,7514.522661649175,7503.355292557706,24.002024119623332,23.817744101612305,Bullish Low Volatility,neutral
اختيارخ موج-11000-14031219,-4.1549168325311445,-12.080748160863324,3.16,0.0,-2506695.016886803,-5235333.011215888,-2781206.394017208,-5552392.1938959295,-0.11005351891031342,-0.575801280238771,8.064516129032257e-08,7003000,25066.456123190394,19285.102973751993,21.83559892675413,-6.264688569301091,Bullish Low Volatility,neutral
اختيارخ توان-16000-14031219,0.8560954060756804,-2.7514029395377833,65.77,9.99,-969870.9450684952,-2440052.938878971,-1291990.1602374439,-2825231.7674491955,0.03743266293265585,-0.11995571566593528,1.0526315789473685e-07,8800000,27316.009877835684,26566.158626287255,13.13319477256445,10.027577661160713,Bullish Low Volatility,neutral
اختيارخ آساس-45000-14031226,-3.4791556991778583,-0.21723348439510415,5.0,46.37,-5763099.766618359,-3138654.5809675083,-6446037.815948805,-3911384.533889193,-0.34939960564978195,-0.03244810243614042,1.1778563015312132e-07,5350000,57641.018821321515,54257.34338481096,22.959637402025514,15.74159175905747,Bullish Low Volatility,neutral
اختيارخ تيام-13000-14031226,-4.648212747720251,-0.26995433367282234,1.51,45.800000000000004,-1841115.217864105,-862700.8610582567,-1944997.0293161075,-1082251.86335872,-0.5402272684249795,-0.07100001002181242,5.05050505050505e-07,850000,16142.502560168186,14924.810444481267,25.10658420652705,15.66930515757008,Bullish Low Volatility,neutral
اختيارخ توان-15000-14031219,0.8662126958668089,-2.2284837054419833,66.42,15.1,-1005733.711507042,-2254999.162095525,-1315638.080555314,-2603512.756193857,0.03461667502849068,-0.08520437166771995,9.532888465204957e-08,10001000,27305.297717099278,26781.473057089017,13.088828813830112,10.919333431720911,Bullish Low Volatility,neutral
اختيارخ توان-17000-14031219,-5.553379091557882,-2.8828270213863108,0.62,8.67,-3470631.9145423,-2492683.119143561,-3801873.5033680773,-2849220.518706959,-0.1947624726808191,-0.1429177807110955,9.090909090909091e-08,7750000,29994.05006193722,26512.597822605225,24.22468445614918,9.805747867489023,Bullish Low Volatility,neutral
اختيارخ توان-18000-14031219,-0.36329757182774913,-1.400790641706368,43.65,26.590000000000003,-1470574.6041509255,-1933601.5871948355,-1793608.4151682884,-2320289.9006508975,-0.015570207890999319,-0.07250964685714362,1.25e-07,7343000,27851.61791465599,27147.828954274108,15.3514927092814,12.436649220435324,Bullish Low Volatility,neutral
اختيارخ بساما-5413-14040207,0.36266623161195927,-0.7912960175698829,58.46,32.5,-1149933.772238743,-1789834.940171138,-1464504.6127930437,-2180531.3774096733,0.06228197942580154,-0.13310077805418832,3.2524979184013324e-07,2882400,7474.320132919887,7384.98118018814,23.33861605478362,21.864375910695365,Bullish Low Volatility,neutral
